transfers_out,﻿yellow_cards,﻿code,﻿goals_conceded,﻿photo,﻿saves,﻿influence,﻿ep_this,﻿squad_number,﻿news_added,﻿goals_scored,﻿loans_in,﻿web_name,﻿value_season,﻿in_dreamteam,﻿team_code,﻿id,﻿special,﻿first_name,﻿transfers_out_event,﻿chance_of_playing_next_round,﻿cost_change_start,﻿cost_change_event_fall,﻿creativity,﻿cost_change_start_fall,﻿bonus,﻿ict_index,﻿total_points,﻿penalties_missed,﻿transfers_in,﻿status,﻿form,﻿own_goals,﻿loaned_in,﻿now_cost,﻿points_per_game,﻿clean_sheets,﻿assists,﻿selected_by_percent,﻿value_form,﻿loans_out,﻿news,﻿ea_index,﻿penalties_saved,﻿dreamteam_count,﻿event_points,﻿red_cards,﻿loaned_out,﻿transfers_in_event,﻿bps,﻿element_type,﻿ep_next,﻿threat,﻿team,﻿chance_of_playing_this_round,﻿minutes,﻿second_name,﻿cost_change_event
2908,0,49202,0,﻿49202.jpg,0,﻿0.0,﻿0.0,7,﻿2017-08-20T07:06:51Z,0,0,﻿Scannell,﻿0.0,False,38,180,False,﻿Sean,10,0,0,0,﻿0.0,0,0,﻿0.0,0,0,153,﻿a,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿,0,0,0,0,0,0,4,0,3,﻿0.0,﻿0.0,8,0,0,﻿Scannell,0
26033,1,87428,23,﻿87428.jpg,0,﻿146.0,﻿0.0,9,﻿2017-12-16T17:31:16Z,1,0,﻿Kachunga,﻿7.6,False,38,181,False,﻿Elias,236,0,-2,0,﻿150.7,2,0,﻿53.8,44,0,13777,﻿i,﻿1.3,0,0,58,﻿2.6,6,1,﻿0.1,﻿0.2,0,﻿Knee injury - Expected back 03 Mar,0,0,0,0,0,0,24,146,3,﻿0.0,﻿244.0,8,0,1253,﻿Kachunga,0
87311,0,86176,29,﻿86176.jpg,0,﻿180.2,﻿2.7,22,,1,0,﻿Ince,﻿10.5,False,38,182,False,﻿Tom,964,,-5,0,﻿235.7,5,3,﻿98.0,58,0,31610,﻿a,﻿3.2,0,0,55,﻿2.8,6,1,﻿0.5,﻿0.6,0,﻿,0,0,0,2,0,0,527,186,3,﻿3.2,﻿563.0,8,,1822,﻿Ince,0
4519,2,160190,2,﻿160190.jpg,0,﻿20.0,﻿0.0,45,﻿2017-12-09T12:31:16Z,0,0,﻿Palmer,﻿0.8,False,8,183,False,﻿Kasey,45,100,-2,0,﻿25.6,2,0,﻿7.2,4,0,1012,﻿a,﻿0.0,0,0,53,﻿1.0,1,0,﻿0.0,﻿0.0,0,﻿,0,0,0,0,0,0,29,9,3,﻿0.5,﻿27.0,5,100,168,﻿Palmer,0
3514,2,80755,19,﻿80755.jpg,0,﻿106.0,﻿0.8,19,﻿2017-09-20T21:01:14Z,0,0,﻿Williams,﻿4.7,False,38,184,False,﻿Danny,61,100,-1,0,﻿62.3,1,0,﻿20.3,23,0,1118,﻿a,﻿1.3,0,0,49,﻿1.4,0,0,﻿0.0,﻿0.3,0,﻿,0,0,0,2,0,0,44,116,3,﻿1.3,﻿35.0,8,100,914,﻿Williams,0
4179,0,92383,1,﻿92383.jpg,0,﻿4.0,﻿0.0,21,﻿2017-11-18T14:01:15Z,0,0,﻿Wells,﻿0.6,False,90,185,False,﻿Nahki,164,100,-1,0,﻿1.8,1,0,﻿2.3,3,0,2721,﻿a,﻿0.5,0,0,49,﻿1.0,0,0,﻿0.0,﻿0.1,0,﻿,0,0,0,1,0,0,222,1,4,﻿1.0,﻿17.0,4,100,17,﻿Wells,0
383370,2,84112,13,﻿84112.jpg,0,﻿138.8,﻿1.8,23,﻿2018-01-06T17:31:18Z,0,0,﻿Quaner,﻿5.9,False,38,186,False,﻿Collin,23493,75,1,0,﻿164.4,-1,0,﻿52.3,27,0,471927,﻿d,﻿2.3,0,0,46,﻿1.9,2,3,﻿6.1,﻿0.5,0,﻿Hamstring injury - 75% chance of playing,0,0,0,1,0,0,24375,108,4,﻿1.7,﻿220.0,8,100,702,﻿Quaner,0
206105,1,147303,22,﻿147303.jpg,0,﻿267.4,﻿4.7,20,﻿2017-09-23T13:01:14Z,5,0,﻿Depoitre,﻿12.4,False,38,187,False,﻿Laurent,44572,100,0,0,﻿143.9,0,11,﻿68.5,68,0,594544,﻿a,﻿5.2,0,0,55,﻿3.6,4,2,﻿7.4,﻿0.9,0,﻿,0,0,1,1,0,0,76132,217,4,﻿5.2,﻿274.0,8,100,1220,﻿Depoitre,0
335343,2,169141,18,﻿169141.jpg,0,﻿211.4,﻿0.7,24,﻿2017-09-14T12:31:14Z,4,0,﻿Mounie,﻿7.7,False,38,188,False,﻿Steve,3093,100,-3,0,﻿149.7,3,6,﻿60.3,44,0,306815,﻿a,﻿1.2,0,0,57,﻿2.9,4,0,﻿0.9,﻿0.2,0,﻿,0,0,1,2,0,0,1874,140,4,﻿1.2,﻿245.0,8,100,853,﻿Mounie,0
160433,2,17745,32,﻿17745.jpg,67,﻿491.2,﻿2.8,1,,0,0,﻿Schmeichel,﻿15.4,False,13,189,False,﻿Kasper,6748,,0,0,﻿11.0,0,9,﻿50.2,77,0,160216,﻿a,﻿2.3,1,0,50,﻿3.5,5,0,﻿4.0,﻿0.5,0,﻿,0,1,1,6,0,0,2555,400,1,﻿1.8,﻿0.0,9,,1980,﻿Schmeichel,0
1880,0,38038,0,﻿38038.jpg,0,﻿0.0,﻿0.5,12,,0,0,﻿Hamer,﻿0.0,False,13,190,False,﻿Ben,54,,-1,0,﻿0.0,1,0,﻿0.0,0,0,706,﻿a,﻿0.0,0,0,44,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿,0,0,0,0,0,0,31,0,1,﻿-0.5,﻿0.0,9,,0,﻿Hamer,0
183280,3,15033,32,﻿15033.jpg,0,﻿376.4,﻿1.5,5,﻿2018-01-01T16:01:18Z,0,0,﻿Morgan,﻿10.0,False,13,191,False,﻿Wes,24092,0,0,0,﻿47.3,0,1,﻿53.7,45,0,141236,﻿i,﻿1.0,0,0,45,﻿2.0,4,0,﻿2.7,﻿0.2,0,﻿Hamstring injury - Unknown return date,0,0,0,0,0,0,700,271,2,﻿0.0,﻿113.0,9,100,1917,﻿Morgan,0
179033,1,37402,20,﻿37402.jpg,0,﻿274.2,﻿2.2,28,﻿2017-09-14T12:31:14Z,0,0,﻿Fuchs,﻿9.8,False,13,192,False,﻿Christian,3079,100,-2,0,﻿193.6,2,6,﻿51.2,47,0,88900,﻿a,﻿1.7,0,0,48,﻿2.9,4,1,﻿2.1,﻿0.4,0,﻿,0,0,1,6,0,0,3342,257,2,﻿1.2,﻿43.0,9,100,1351,﻿Fuchs,0
302290,1,40725,27,﻿40725.jpg,0,﻿357.4,﻿0.0,2,﻿2017-12-23T21:31:16Z,0,0,﻿Simpson,﻿9.8,False,13,193,False,﻿Danny,13325,0,-1,0,﻿81.3,1,0,﻿48.1,43,0,148403,﻿i,﻿0.5,0,0,44,﻿2.3,4,0,﻿2.0,﻿0.1,0,﻿Hamstring injury - Expected back 03 Feb,0,0,0,0,0,0,120,255,2,﻿0.0,﻿42.0,9,0,1659,﻿Simpson,0
4756,0,12413,0,﻿12413.jpg,0,﻿0.0,﻿0.0,6,﻿2017-09-22T13:01:15Z,0,0,﻿Huth,﻿0.0,False,13,194,False,﻿Robert,51,25,-2,0,﻿0.0,2,0,﻿0.0,0,0,1257,﻿d,﻿0.0,0,0,48,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿Lack of match fitness - 25% chance of playing,0,0,0,0,0,0,22,0,2,﻿-0.1,﻿0.0,9,0,0,﻿Huth,0
3182,0,41321,0,﻿41321.jpg,0,﻿0.0,﻿0.5,29,,0,0,﻿Benalouane,﻿0.0,False,13,195,False,﻿Yohan,83,,-2,0,﻿0.0,2,0,﻿0.0,0,0,1134,﻿a,﻿0.0,0,0,43,﻿0.0,0,0,﻿0.1,﻿0.0,0,﻿,0,0,0,0,0,0,59,0,2,﻿-0.5,﻿0.0,9,,0,﻿Benalouane,0
32888,0,172850,13,﻿172850.jpg,0,﻿152.8,﻿1.0,3,﻿2017-12-30T21:01:16Z,0,0,﻿Chilwell,﻿5.8,False,13,196,False,﻿Benjamin,2207,100,-2,0,﻿82.2,2,0,﻿25.9,25,0,30759,﻿a,﻿0.8,0,0,43,﻿2.1,2,0,﻿0.4,﻿0.2,0,﻿,0,0,0,0,0,0,661,145,2,﻿0.3,﻿22.0,9,75,840,﻿Chilwell,0
1950,0,103127,5,﻿103127.jpg,0,﻿83.6,﻿0.0,13,﻿2017-08-11T08:31:50Z,1,0,﻿Wagué,﻿3.6,False,57,197,False,﻿Molla,306,0,0,0,﻿4.4,0,0,﻿12.5,16,0,3920,﻿a,﻿2.5,0,0,45,﻿4.0,1,0,﻿0.1,﻿0.6,0,﻿,0,0,0,1,0,0,281,66,2,﻿0.0,﻿37.0,18,0,288,﻿Wagué,0
503074,4,95658,32,﻿95658.jpg,0,﻿603.8,﻿3.8,15,﻿2017-08-26T15:31:13Z,2,0,﻿Maguire,﻿14.8,False,13,198,False,﻿Harry,32503,100,4,-1,﻿114.4,-4,8,﻿93.7,80,0,923713,﻿a,﻿3.3,0,0,54,﻿3.6,5,4,﻿11.0,﻿0.6,0,﻿,0,0,1,6,0,0,42855,451,2,﻿2.8,﻿219.0,9,100,1980,﻿Maguire,1
608008,1,103025,29,﻿103025.jpg,0,﻿565.6,﻿7.5,26,,7,0,﻿Mahrez,﻿14.7,True,13,199,False,﻿Riyad,39430,,1,-1,﻿495.5,-1,14,﻿160.5,126,0,994357,﻿a,﻿7.0,0,0,86,﻿5.7,5,10,﻿11.5,﻿0.8,0,﻿,0,0,2,14,0,0,180825,422,3,﻿6.5,﻿543.0,9,,1759,﻿Mahrez,1
203860,3,51938,25,﻿51938.jpg,0,﻿400.2,﻿5.5,11,,2,0,﻿Albrighton,﻿14.4,False,13,200,False,﻿Marc,12777,,0,0,﻿449.4,0,11,﻿101.8,79,0,243407,﻿a,﻿5.0,0,0,55,﻿3.6,4,6,﻿2.6,﻿0.9,0,﻿,0,0,2,13,0,0,45918,315,3,﻿4.5,﻿168.0,9,,1567,﻿Albrighton,0
267807,1,13152,12,﻿13152.jpg,0,﻿85.2,﻿2.0,10,,1,0,﻿King,﻿5.5,False,13,201,False,﻿Andy,16109,,-3,0,﻿42.7,3,1,﻿21.6,23,0,379960,﻿a,﻿1.5,0,0,42,﻿2.1,0,1,﻿3.5,﻿0.4,0,﻿,0,0,0,0,0,0,17543,83,3,﻿1.0,﻿87.0,9,,533,﻿King,0
18846,0,61603,4,﻿61603.jpg,0,﻿89.4,﻿2.0,6,﻿2017-12-12T20:01:14Z,1,0,﻿Drinkwater,﻿4.2,False,8,202,False,﻿Daniel,702,100,-2,0,﻿72.7,2,1,﻿20.6,20,0,12010,﻿a,﻿2.0,0,0,48,﻿2.0,1,0,﻿0.2,﻿0.4,0,﻿,0,0,1,1,0,0,1073,85,3,﻿2.5,﻿45.0,5,100,350,﻿Drinkwater,0
109793,2,172632,19,﻿172632.jpg,0,﻿206.8,﻿2.0,7,,3,0,﻿Gray,﻿9.8,False,13,203,False,﻿Demarai,6593,,-2,0,﻿243.4,2,2,﻿73.0,52,0,123441,﻿a,﻿1.5,0,0,53,﻿2.5,3,1,﻿1.1,﻿0.3,0,﻿,0,0,0,1,0,0,1660,201,3,﻿1.0,﻿278.0,9,,1053,﻿Gray,0
17828,0,155569,5,﻿155569.jpg,0,﻿41.6,﻿1.0,18,﻿2017-12-23T21:31:16Z,0,0,﻿Amartey,﻿0.9,False,13,204,False,﻿Daniel,504,100,-2,0,﻿4.4,2,0,﻿4.6,4,0,13500,﻿a,﻿0.5,0,0,43,﻿1.0,1,0,﻿0.2,﻿0.1,0,﻿,0,0,0,3,1,0,505,19,3,﻿0.0,﻿0.0,9,100,214,﻿Amartey,0
3812,0,86881,0,﻿86881.jpg,0,﻿0.0,﻿0.0,24,﻿2017-08-31T19:01:14Z,0,0,﻿Mendy,﻿0.0,False,13,205,False,﻿Nampalys,32,0,0,0,﻿0.0,0,0,﻿0.0,0,0,1286,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Joined Nice in season-long loan deal,0,0,0,0,0,0,14,0,3,﻿0.0,﻿0.0,9,0,0,﻿Mendy,0
43217,3,203341,32,﻿203341.jpg,0,﻿422.8,﻿2.0,25,﻿2017-10-09T14:01:14Z,0,0,﻿Ndidi,﻿11.0,False,13,206,False,﻿Wilfred,1409,100,-1,0,﻿145.4,1,2,﻿73.6,54,0,36592,﻿a,﻿1.5,0,0,49,﻿2.5,5,3,﻿0.5,﻿0.3,0,﻿,0,0,0,3,1,0,1155,285,3,﻿1.0,﻿166.0,9,100,1950,﻿Ndidi,0
27032,0,90714,0,﻿90714.jpg,0,﻿0.0,﻿0.5,13,,0,0,﻿Musa,﻿0.0,False,13,207,False,﻿Ahmed,276,,-3,0,﻿0.0,3,0,﻿0.0,0,0,4039,﻿a,﻿0.0,0,0,62,﻿0.0,0,0,﻿0.4,﻿0.0,0,﻿,0,0,0,0,0,0,112,0,3,﻿-0.5,﻿0.0,9,,0,﻿Musa,0
10092,0,54513,15,﻿54513.jpg,0,﻿222.6,﻿1.5,21,﻿2017-11-04T14:01:16Z,1,0,﻿Iborra,﻿5.9,False,13,208,False,﻿Vicente,225,100,-2,0,﻿87.4,2,2,﻿38.7,34,0,4062,﻿a,﻿1.0,0,0,58,﻿2.6,2,0,﻿0.1,﻿0.2,0,﻿,0,0,0,0,0,0,90,197,3,﻿0.5,﻿77.0,9,100,1054,﻿Iborra,0
1691090,1,101668,29,﻿101668.jpg,0,﻿413.2,﻿4.8,9,﻿2018-01-01T14:31:17Z,9,0,﻿Vardy,﻿11.3,False,13,209,False,﻿Jamie,125277,75,1,0,﻿234.7,-1,16,﻿128.1,97,1,1998852,﻿d,﻿4.3,0,0,86,﻿4.6,4,2,﻿15.4,﻿0.5,0,﻿Groin Injury - 75% chance of playing,0,0,2,0,0,0,25384,342,4,﻿2.8,﻿632.0,9,100,1819,﻿Vardy,0
18380,0,54316,1,﻿54316.jpg,0,﻿11.8,﻿1.0,23,﻿2017-09-20T00:01:16Z,0,0,﻿Ulloa,﻿0.8,False,13,210,False,﻿Leonardo,567,100,-2,0,﻿11.9,2,0,﻿4.4,4,0,13074,﻿a,﻿0.5,0,0,48,﻿1.0,0,0,﻿0.2,﻿0.1,0,﻿,0,0,0,0,0,0,374,13,4,﻿0.0,﻿21.0,9,100,19,﻿Ulloa,0
582184,1,78412,13,﻿78412.jpg,0,﻿299.6,﻿4.3,20,,6,0,﻿Okazaki,﻿11.6,False,13,211,False,﻿Shinji,25907,,0,0,﻿164.4,0,7,﻿84.2,64,0,714759,﻿a,﻿3.8,0,0,55,﻿3.4,3,2,﻿5.4,﻿0.7,0,﻿,0,0,1,2,0,0,27286,236,4,﻿3.3,﻿381.0,9,,919,﻿Okazaki,0
27752,0,149828,3,﻿149828.jpg,0,﻿69.6,﻿2.0,19,﻿2017-07-29T19:31:10Z,1,0,﻿Slimani,﻿3.2,False,13,212,False,﻿Islam,1110,100,-4,0,﻿43.2,4,1,﻿21.0,21,0,16030,﻿a,﻿1.5,0,0,66,﻿1.8,1,1,﻿0.3,﻿0.2,0,﻿,0,0,0,7,0,0,2888,61,4,﻿1.0,﻿101.0,9,100,240,﻿Slimani,0
83498,3,66797,24,﻿66797.jpg,36,﻿281.0,﻿3.3,22,,0,0,﻿Mignolet,﻿13.7,False,14,213,False,﻿Simon,3216,,-1,0,﻿0.0,1,0,﻿28.0,67,0,59322,﻿a,﻿2.8,0,0,49,﻿3.5,7,0,﻿1.5,﻿0.6,0,﻿,0,1,0,3,0,0,1337,329,1,﻿2.3,﻿0.0,10,,1710,﻿Mignolet,0
6625,0,104542,1,﻿104542.jpg,1,﻿15.8,﻿1.8,1,﻿2017-07-27T13:31:14Z,0,0,﻿Karius,﻿2.9,False,14,214,False,﻿Loris,167,100,-2,0,﻿0.0,2,0,﻿1.6,14,0,2796,﻿a,﻿1.3,0,0,48,﻿4.7,2,0,﻿0.2,﻿0.3,0,﻿,0,0,0,0,0,0,96,56,1,﻿0.8,﻿0.0,10,100,270,﻿Karius,0
104593,4,38454,15,﻿38454.jpg,0,﻿359.8,﻿5.3,6,﻿2017-11-29T20:01:14Z,1,0,﻿Lovren,﻿11.3,False,14,215,False,﻿Dejan,5091,100,-2,0,﻿40.8,2,4,﻿51.5,60,0,70777,﻿a,﻿4.8,0,0,53,﻿3.5,6,1,﻿1.3,﻿0.9,0,﻿,0,0,1,7,0,0,7182,305,2,﻿4.3,﻿114.0,10,100,1295,﻿Lovren,0
376868,0,100059,17,﻿100059.jpg,0,﻿237.8,﻿0.0,18,﻿2017-12-06T21:01:15Z,0,0,﻿Moreno,﻿10.0,False,14,216,False,﻿Alberto,5142,0,-1,0,﻿202.7,1,3,﻿53.7,44,0,333570,﻿i,﻿0.0,0,0,44,﻿3.7,5,1,﻿1.4,﻿0.0,0,﻿Ankle injury - Expected back 14 Jan,0,0,0,0,0,0,538,287,2,﻿0.0,﻿97.0,10,0,1080,﻿Moreno,0
27345,0,57328,0,﻿57328.jpg,0,﻿0.0,﻿0.0,2,﻿2017-07-14T16:01:12Z,0,0,﻿Clyne,﻿0.0,False,14,217,False,﻿Nathaniel,161,0,-2,0,﻿0.0,2,0,﻿0.0,0,0,1282,﻿i,﻿0.0,0,0,53,﻿0.0,0,0,﻿0.2,﻿0.0,0,﻿Muscle injury - Unknown return date,0,0,0,0,0,0,33,0,2,﻿0.0,﻿0.0,10,0,0,﻿Clyne,0
326895,2,171287,16,﻿171287.jpg,0,﻿318.4,﻿2.5,12,﻿2017-12-17T15:31:15Z,0,0,﻿Gomez,﻿13.2,False,14,218,False,﻿Joseph,25620,100,2,0,﻿200.2,-2,6,﻿55.4,62,0,581885,﻿a,﻿2.0,0,0,47,﻿3.6,6,2,﻿5.9,﻿0.4,0,﻿,0,0,2,2,0,0,15032,348,2,﻿1.5,﻿35.0,10,100,1361,﻿Gomez,0
206527,1,60914,19,﻿60914.jpg,0,﻿386.2,﻿2.0,32,﻿2017-12-26T16:31:16Z,1,0,﻿Matip,﻿10.6,False,14,219,False,﻿Joel,2936,100,-1,0,﻿72.6,1,3,﻿59.6,57,0,128281,﻿a,﻿1.5,0,0,54,﻿3.6,6,0,﻿1.9,﻿0.3,0,﻿,0,0,1,1,0,0,863,324,2,﻿1.0,﻿137.0,10,100,1351,﻿Matip,0
100562,0,33871,13,﻿33871.jpg,0,﻿288.8,﻿6.2,17,﻿2017-12-02T14:01:15Z,1,0,﻿Klavan,﻿13.9,False,14,220,False,﻿Ragnar,17053,100,-1,0,﻿48.6,1,7,﻿37.9,61,0,232784,﻿a,﻿5.7,0,0,44,﻿4.4,6,0,﻿3.1,﻿1.3,0,﻿,0,0,2,11,0,0,60113,300,2,﻿5.2,﻿41.0,10,100,1171,﻿Klavan,0
124996,1,40784,16,﻿40784.jpg,0,﻿231.4,﻿0.0,12,﻿2017-12-09T15:31:16Z,1,0,﻿Sakho,﻿8.5,False,31,221,False,﻿Mamadou,2416,0,-3,0,﻿15.2,3,10,﻿32.4,40,0,131533,﻿i,﻿0.0,0,0,47,﻿4.0,2,1,﻿0.4,﻿0.0,0,﻿Calf injury - Unknown return date,0,0,1,0,0,0,59,210,2,﻿0.0,﻿77.0,6,0,834,﻿Sakho,0
268646,1,15157,16,﻿15157.jpg,0,﻿238.0,﻿1.7,7,﻿2017-12-17T15:31:15Z,0,0,﻿Milner,﻿6.4,False,14,222,False,﻿James,1990,100,-4,0,﻿319.6,4,3,﻿75.2,39,0,39040,﻿a,﻿1.2,0,0,61,﻿2.2,2,2,﻿2.2,﻿0.2,0,﻿,0,0,1,1,0,0,997,228,2,﻿0.7,﻿194.0,10,100,924,﻿Milner,0
206445,2,169187,10,﻿169187.jpg,0,﻿187.6,﻿4.8,66,﻿2017-08-27T14:01:13Z,1,0,﻿Alexander-Arnold,﻿8.6,False,14,223,False,﻿Trent,13496,100,-3,0,﻿187.5,3,4,﻿46.9,36,0,215715,﻿a,﻿4.3,0,0,42,﻿4.5,3,1,﻿2.6,﻿1.0,0,﻿,0,0,1,5,0,0,37141,177,2,﻿3.8,﻿93.0,10,100,709,﻿Alexander-Arnold,0
1080,0,43191,0,﻿43191.jpg,0,﻿0.0,﻿0.0,21,﻿2017-07-21T08:15:50Z,0,0,﻿Lucas,﻿0.0,False,14,224,False,﻿Leiva,15,0,0,0,﻿0.0,0,0,﻿0.0,0,0,218,﻿u,﻿0.0,0,0,45,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Transferred to Lazio,0,0,0,0,0,0,7,0,3,﻿0.0,﻿0.0,10,0,0,﻿Lucas,0
158168,1,56979,18,﻿56979.jpg,0,﻿260.8,﻿0.0,14,﻿2017-12-22T20:31:17Z,1,0,﻿Henderson,﻿8.5,False,14,225,False,﻿Jordan,2829,0,-1,0,﻿293.1,1,3,﻿63.7,46,0,122068,﻿i,﻿0.7,0,0,54,﻿2.9,6,1,﻿1.2,﻿0.1,0,﻿Hamstring injury - Expected back 14 Jan,0,0,0,0,0,0,45,228,3,﻿0.0,﻿81.0,10,0,1272,﻿Henderson,0
1421372,0,84583,14,﻿84583.jpg,0,﻿550.4,﻿7.0,10,﻿2018-01-01T15:31:18Z,7,0,﻿Coutinho,﻿11.2,False,14,226,False,﻿Philippe,393295,0,1,1,﻿624.4,-1,15,﻿169.4,103,0,1530991,﻿u,﻿6.5,0,0,91,﻿7.4,5,7,﻿9.0,﻿0.7,0,﻿Joined Barcelona on 8/1,0,0,4,0,0,0,9750,381,3,﻿0.0,﻿519.0,10,100,1109,﻿Coutinho,-1
479783,6,112338,22,﻿112338.jpg,0,﻿346.8,﻿3.2,23,﻿2017-12-14T14:01:16Z,1,0,﻿Can,﻿10.8,False,14,227,False,﻿Emre,7937,100,-2,0,﻿246.6,2,4,﻿75.5,52,0,308973,﻿a,﻿2.7,0,0,48,﻿3.1,5,4,﻿4.0,﻿0.6,0,﻿,0,0,0,2,0,0,3958,305,3,﻿2.2,﻿159.0,10,100,1355,﻿Can,0
36525,1,39155,0,﻿39155.jpg,0,﻿17.8,﻿1.2,20,﻿2017-12-17T15:31:15Z,0,0,﻿Lallana,﻿0.7,False,14,228,False,﻿Adam,635,100,-2,0,﻿79.1,2,0,﻿16.7,5,0,6615,﻿a,﻿0.7,0,0,73,﻿1.3,1,0,﻿0.3,﻿0.1,0,﻿,0,0,0,3,0,0,1709,20,3,﻿0.2,﻿70.0,10,100,126,﻿Lallana,0
1491,0,141921,0,﻿141921.jpg,0,﻿0.0,﻿0.0,54,﻿2017-08-16T14:31:12Z,0,0,﻿Sheyi Ojo,﻿0.0,False,14,229,False,﻿Oluwaseyi,3,0,0,0,﻿0.0,0,0,﻿0.0,0,0,63,﻿u,﻿0.0,0,0,50,﻿0.0,0,0,﻿0.0,﻿0.0,0,﻿Joined Fulham in season-long loan deal,0,0,0,0,0,0,1,0,3,﻿0.0,﻿0.0,10,0,0,﻿Ojo,0
1580370,2,110979,15,﻿110979.jpg,0,﻿332.4,﻿3.7,19,﻿2017-11-18T14:01:16Z,5,0,﻿Mané,﻿7.5,False,14,230,False,﻿Sadio,11034,100,-2,0,﻿333.0,2,6,﻿109.4,70,0,749889,﻿a,﻿3.2,0,0,93,﻿5.0,6,4,﻿7.0,﻿0.3,0,﻿,0,0,2,8,1,0,27730,255,3,﻿2.7,﻿430.0,10,100,986,﻿Mané,0
44060,0,210237,0,﻿210237.jpg,0,﻿7.4,﻿0.5,16,,0,0,﻿Grujic,﻿0.7,False,14,231,False,﻿Marko,1695,,-3,0,﻿11.7,3,0,﻿1.9,3,0,50745,﻿a,﻿0.0,0,0,42,﻿1.0,0,0,﻿0.6,﻿0.0,0,﻿,0,0,0,0,0,0,919,9,3,﻿-0.5,﻿0.0,10,,14,﻿Grujic,0
259634,1,41733,13,﻿41733.jpg,0,﻿208.6,﻿2.7,5,﻿2017-11-04T16:31:18Z,1,0,﻿Wijnaldum,﻿7.6,False,14,232,False,﻿Georginio,1721,100,-4,1,﻿182.7,4,0,﻿68.4,50,0,51144,﻿a,﻿2.2,0,0,66,﻿2.6,9,1,﻿2.1,﻿0.3,0,﻿,0,0,0,2,0,0,352,226,3,﻿1.7,﻿291.0,10,100,1413,﻿Wijnaldum,-1
23643,0,182436,0,﻿182436.jpg,0,﻿0.0,﻿0.5,58,﻿2017-07-31T10:01:10Z,0,0,﻿Woodburn,﻿0.0,False,14,233,False,﻿Ben,1056,100,-3,0,﻿0.0,3,0,﻿0.0,0,0,23617,﻿a,﻿0.0,0,0,42,﻿0.0,0,0,﻿0.3,﻿0.0,0,﻿,0,0,0,0,0,0,1380,0,3,﻿-0.5,﻿0.0,10,100,0,﻿Woodburn,0
1678849,0,118748,18,﻿118748.jpg,0,﻿809.4,﻿3.9,11,﻿2017-12-30T18:31:16Z,17,0,﻿Salah,﻿16.6,True,14,234,False,﻿Mohamed,140737,75,11,0,﻿521.0,-11,17,﻿253.5,168,1,2890656,﻿d,﻿7.3,0,0,101,﻿8.0,8,7,﻿49.9,﻿0.7,0,﻿Groin Injury - 75% chance of playing,0,0,7,0,0,0,83279,471,3,﻿5.1,﻿1205.0,10,50,1586,﻿Salah,0
2125181,0,92217,19,﻿92217.jpg,0,﻿552.0,﻿7.3,9,,9,0,﻿Firmino,﻿12.0,False,14,235,False,﻿Roberto,117997,,6,-1,﻿472.2,-6,19,﻿173.2,109,0,2908710,﻿a,﻿6.8,0,0,91,﻿5.2,9,5,﻿36.9,﻿0.7,0,﻿,0,0,3,1,0,0,119317,443,4,﻿6.3,﻿708.0,10,,1505,﻿Firmino,1
56593,0,40755,3,﻿40755.jpg,0,﻿127.8,﻿0.4,15,﻿2017-12-10T14:31:15Z,2,0,﻿Sturridge,﻿3.2,False,14,236,False,﻿Daniel,573,75,-1,0,﻿162.5,1,0,﻿56.8,25,0,39624,﻿d,﻿0.0,0,0,79,﻿2.8,3,1,﻿0.6,﻿0.0,0,﻿Muscle injury - 75% chance of playing,0,0,0,0,0,0,115,108,4,﻿-0.4,﻿278.0,10,75,427,﻿Sturridge,0
5570,0,84939,0,﻿84939.jpg,0,﻿1.0,﻿0.7,28,﻿2017-09-10T14:01:14Z,0,0,﻿Ings,﻿0.4,False,14,237,False,﻿Danny,195,100,-1,0,﻿10.8,1,0,﻿1.5,2,0,3372,﻿a,﻿0.2,0,0,54,﻿1.0,0,0,﻿0.1,﻿0.0,0,﻿,0,0,0,0,0,0,227,5,4,﻿-0.3,﻿4.0,10,100,11,﻿Ings,0
21729,0,152760,1,﻿152760.jpg,0,﻿0.0,﻿0.0,27,﻿2017-08-31T14:31:14Z,0,0,﻿Origi,﻿0.1,False,14,238,False,﻿Divock,69,0,-1,0,﻿0.0,1,0,﻿0.0,1,0,1131,﻿u,﻿0.0,0,0,74,﻿1.0,0,0,﻿0.2,﻿0.0,0,﻿Joined Wolfsburg on season-long loan deal,0,0,0,0,0,0,8,3,4,﻿0.0,﻿0.0,10,0,9,﻿Origi,0
193612,0,154566,4,﻿154566.jpg,0,﻿67.6,﻿1.3,29,,0,0,﻿Solanke,﻿4.3,False,14,239,False,﻿Dominic,5087,,-3,0,﻿133.8,3,0,﻿41.8,20,0,101047,﻿a,﻿0.8,0,0,47,﻿1.4,1,1,﻿1.6,﻿0.2,0,﻿,0,0,0,2,0,0,5016,46,4,﻿0.3,﻿220.0,10,,374,﻿Solanke,0
